order_id,product_id,quantity,unit_price,line_amount
ORD0006096,PROD0073,3,106.2,318.6
ORD0006096,PROD0123,1,250.81,250.81
ORD0006096,PROD0097,2,79.81,159.62
ORD0006097,PROD0066,2,1304.61,2609.22
ORD0006097,PROD0044,3,1694.46,5083.38
ORD0006098,PROD0164,1,1281.22,1281.22
ORD0006098,PROD0106,3,1611.35,4834.05
ORD0006098,PROD0198,3,2429.3,7287.9
ORD0006098,PROD0028,1,1704.3,1704.3
ORD0006099,PROD0157,3,673.31,2019.93
ORD0006099,PROD0142,3,999.49,2998.47
ORD0006099,PROD0119,2,913.45,1826.9
ORD0006099,PROD0115,3,1636.21,4908.63
ORD0006099,PROD0156,3,140.24,420.72
ORD0006100,PROD0032,1,796.43,796.43
ORD0006100,PROD0046,3,329.3,987.9
ORD0006100,PROD0118,1,1409.33,1409.33
ORD0006100,PROD0089,2,2038.89,4077.78
ORD0006100,PROD0103,1,1656.99,1656.99
ORD0006101,PROD0134,2,1476.58,2953.16
ORD0006101,PROD0101,3,2171.88,6515.64
ORD0006101,PROD0129,1,308.9,308.9
ORD0006102,PROD0089,3,2038.89,6116.67
ORD0006102,PROD0101,3,2171.88,6515.64
ORD0006102,PROD0158,3,1711.01,5133.03
ORD0006102,PROD0050,3,2220.83,6662.49
ORD0006103,PROD0068,1,1799.17,1799.17
ORD0006103,PROD0029,3,142.72,428.16
ORD0006103,PROD0091,1,2090.59,2090.59
ORD0006104,PROD0002,2,262.96,525.92
ORD0006104,PROD0030,1,2480.93,2480.93
ORD0006104,PROD0108,1,420.19,420.19
ORD0006104,PROD0149,3,1628.02,4884.06
ORD0006105,PROD0008,1,381.62,381.62
ORD0006105,PROD0103,3,1656.99,4970.97
ORD0006105,PROD0096,3,1531.42,4594.26
ORD0006105,PROD0197,1,1288.63,1288.63
ORD0006106,PROD0177,2,1170.1,2340.2
ORD0006106,PROD0036,1,529.78,529.78
ORD0006106,PROD0052,2,1877.29,3754.58
ORD0006106,PROD0084,3,1848.44,5545.32
ORD0006107,PROD0140,1,2204.43,2204.43
ORD0006107,PROD0145,3,1756.12,5268.36
ORD0006107,PROD0107,3,2123.32,6369.96
ORD0006108,PROD0011,2,71.43,142.86
ORD0006108,PROD0015,1,1818.56,1818.56
ORD0006108,PROD0072,3,1760.96,5282.88
ORD0006109,PROD0196,3,117.28,351.84
ORD0006109,PROD0105,3,2098.87,6296.61
ORD0006109,PROD0004,1,1713.56,1713.56
ORD0006109,PROD0096,3,1531.42,4594.26
ORD0006110,PROD0164,3,1281.22,3843.66
ORD0006110,PROD0168,3,1554.44,4663.32
ORD0006110,PROD0129,3,308.9,926.7
ORD0006110,PROD0022,1,893.37,893.37
ORD0006110,PROD0087,1,898.96,898.96
ORD0006111,PROD0029,2,142.72,285.44
ORD0006111,PROD0028,3,1704.3,5112.9
ORD0006112,PROD0138,3,1449.76,4349.28
ORD0006112,PROD0156,3,140.24,420.72
ORD0006113,PROD0101,3,2171.88,6515.64
ORD0006113,PROD0090,1,1006.74,1006.74
ORD0006113,PROD0112,3,1114.92,3344.76
ORD0006113,PROD0169,2,570.07,1140.14
ORD0006113,PROD0151,3,295.59,886.77
ORD0006114,PROD0099,3,1106.19,3318.57
ORD0006114,PROD0023,1,1971.92,1971.92
ORD0006115,PROD0073,2,106.2,212.4
ORD0006115,PROD0152,2,1205.08,2410.16
ORD0006115,PROD0051,3,2490.38,7471.14
ORD0006116,PROD0111,3,2044.22,6132.66
ORD0006116,PROD0120,3,563.51,1690.53
ORD0006117,PROD0028,2,1704.3,3408.6
ORD0006118,PROD0001,3,1305.43,3916.29
ORD0006118,PROD0153,1,1871.69,1871.69
ORD0006118,PROD0099,2,1106.19,2212.38
ORD0006118,PROD0079,2,1811.15,3622.3
ORD0006119,PROD0121,3,1403.9,4211.7
ORD0006120,PROD0059,3,2486.74,7460.22
ORD0006120,PROD0005,3,846.02,2538.06
ORD0006120,PROD0116,1,1035.55,1035.55
ORD0006120,PROD0075,1,592.39,592.39
ORD0006121,PROD0128,1,641.69,641.69
ORD0006121,PROD0052,1,1877.29,1877.29
ORD0006122,PROD0096,2,1531.42,3062.84
ORD0006122,PROD0040,2,1077.13,2154.26
ORD0006122,PROD0028,3,1704.3,5112.9
ORD0006122,PROD0122,2,1645.66,3291.32
ORD0006123,PROD0076,1,229.8,229.8
ORD0006123,PROD0078,3,2374.02,7122.06
ORD0006123,PROD0058,2,1340.56,2681.12
ORD0006123,PROD0177,3,1170.1,3510.3
ORD0006123,PROD0143,2,1136.49,2272.98
ORD0006124,PROD0089,2,2038.89,4077.78
ORD0006124,PROD0189,1,1674.99,1674.99
ORD0006124,PROD0185,3,878.71,2636.13
ORD0006125,PROD0148,1,868.47,868.47
ORD0006125,PROD0153,3,1871.69,5615.07
ORD0006125,PROD0121,1,1403.9,1403.9
ORD0006125,PROD0165,2,1663.92,3327.84
ORD0006126,PROD0161,1,2036.55,2036.55
ORD0006126,PROD0059,2,2486.74,4973.48
ORD0006127,PROD0183,2,177.9,355.8
ORD0006127,PROD0162,3,2171.14,6513.42
ORD0006127,PROD0199,2,171.16,342.32
ORD0006127,PROD0159,1,162.59,162.59
ORD0006128,PROD0094,2,405.21,810.42
ORD0006128,PROD0150,1,1359.89,1359.89
ORD0006128,PROD0105,3,2098.87,6296.61
ORD0006128,PROD0076,1,229.8,229.8
ORD0006129,PROD0149,2,1628.02,3256.04
ORD0006130,PROD0023,2,1971.92,3943.84
ORD0006131,PROD0106,1,1611.35,1611.35
ORD0006132,PROD0111,2,2044.22,4088.44
ORD0006132,PROD0158,3,1711.01,5133.03
ORD0006133,PROD0055,1,1837.32,1837.32
ORD0006133,PROD0045,2,1736.26,3472.52
ORD0006134,PROD0133,2,2230.25,4460.5
ORD0006134,PROD0045,3,1736.26,5208.78
ORD0006134,PROD0078,3,2374.02,7122.06
ORD0006134,PROD0050,1,2220.83,2220.83
ORD0006135,PROD0177,2,1170.1,2340.2
ORD0006135,PROD0158,1,1711.01,1711.01
ORD0006135,PROD0115,2,1636.21,3272.42
ORD0006135,PROD0041,2,19.64,39.28
ORD0006135,PROD0109,3,608.3,1824.9
ORD0006136,PROD0019,1,251.23,251.23
ORD0006137,PROD0176,1,2116.27,2116.27
ORD0006137,PROD0092,2,1058.98,2117.96
ORD0006137,PROD0075,2,592.39,1184.78
ORD0006138,PROD0001,2,1305.43,2610.86
ORD0006139,PROD0052,2,1877.29,3754.58
ORD0006139,PROD0013,2,975.58,1951.16
ORD0006139,PROD0009,2,2015.13,4030.26
ORD0006140,PROD0039,3,1539.28,4617.84
ORD0006140,PROD0033,1,209.38,209.38
ORD0006141,PROD0123,1,250.81,250.81
ORD0006141,PROD0166,2,1046.08,2092.16
ORD0006141,PROD0116,2,1035.55,2071.1
ORD0006141,PROD0079,1,1811.15,1811.15
ORD0006141,PROD0165,3,1663.92,4991.76
ORD0006142,PROD0184,2,1361.36,2722.72
ORD0006143,PROD0008,2,381.62,763.24
ORD0006143,PROD0072,3,1760.96,5282.88
ORD0006143,PROD0186,2,835.05,1670.1
ORD0006143,PROD0110,3,1271.27,3813.81
ORD0006144,PROD0037,2,1913.09,3826.18
ORD0006144,PROD0032,1,796.43,796.43
ORD0006144,PROD0021,1,2249.78,2249.78
ORD0006144,PROD0112,1,1114.92,1114.92
ORD0006145,PROD0102,3,2183.87,6551.61
ORD0006145,PROD0094,3,405.21,1215.63
ORD0006146,PROD0140,1,2204.43,2204.43
ORD0006146,PROD0176,2,2116.27,4232.54
ORD0006146,PROD0027,2,2224.45,4448.9
ORD0006147,PROD0097,1,79.81,79.81
ORD0006147,PROD0017,1,901.37,901.37
ORD0006147,PROD0176,1,2116.27,2116.27
ORD0006147,PROD0008,3,381.62,1144.86
ORD0006147,PROD0036,3,529.78,1589.34
ORD0006148,PROD0067,3,2077.99,6233.97
ORD0006148,PROD0125,3,1308.79,3926.37
ORD0006148,PROD0141,1,2290.45,2290.45
ORD0006148,PROD0050,3,2220.83,6662.49
ORD0006148,PROD0076,2,229.8,459.6
ORD0006149,PROD0004,3,1713.56,5140.68
ORD0006149,PROD0190,3,2262.01,6786.03
ORD0006149,PROD0120,2,563.51,1127.02
ORD0006150,PROD0095,1,1210.83,1210.83
ORD0006150,PROD0097,3,79.81,239.43
ORD0006150,PROD0110,2,1271.27,2542.54
ORD0006150,PROD0099,1,1106.19,1106.19
ORD0006151,PROD0096,2,1531.42,3062.84
ORD0006151,PROD0003,2,1621.18,3242.36
ORD0006151,PROD0030,1,2480.93,2480.93
ORD0006151,PROD0173,1,2406.49,2406.49
ORD0006151,PROD0151,1,295.59,295.59
ORD0006152,PROD0143,2,1136.49,2272.98
ORD0006153,PROD0169,1,570.07,570.07
ORD0006153,PROD0020,3,652.56,1957.68
ORD0006153,PROD0187,1,552.37,552.37
ORD0006154,PROD0005,1,846.02,846.02
ORD0006154,PROD0070,2,503.03,1006.06
ORD0006154,PROD0088,3,676.63,2029.89
ORD0006154,PROD0161,2,2036.55,4073.1
ORD0006154,PROD0131,1,850.13,850.13
ORD0006155,PROD0034,1,2466.71,2466.71
ORD0006155,PROD0200,3,1716.03,5148.09
ORD0006155,PROD0009,2,2015.13,4030.26
ORD0006156,PROD0021,3,2249.78,6749.34
ORD0006157,PROD0048,1,2061.02,2061.02
ORD0006157,PROD0071,1,663.38,663.38
ORD0006158,PROD0133,1,2230.25,2230.25
ORD0006158,PROD0080,1,584.05,584.05
ORD0006159,PROD0041,2,19.64,39.28
ORD0006159,PROD0047,3,1474.97,4424.91
ORD0006160,PROD0111,3,2044.22,6132.66
ORD0006160,PROD0022,1,893.37,893.37
ORD0006160,PROD0089,3,2038.89,6116.67
ORD0006160,PROD0147,1,530.6,530.6
ORD0006161,PROD0139,3,973.41,2920.23
ORD0006161,PROD0099,1,1106.19,1106.19
ORD0006161,PROD0017,3,901.37,2704.11
ORD0006162,PROD0031,1,2468.08,2468.08
ORD0006162,PROD0076,3,229.8,689.4
ORD0006162,PROD0057,2,2192.35,4384.7
ORD0006162,PROD0046,1,329.3,329.3
ORD0006162,PROD0020,2,652.56,1305.12
ORD0006163,PROD0045,3,1736.26,5208.78
ORD0006163,PROD0015,2,1818.56,3637.12
ORD0006163,PROD0135,1,18.81,18.81
ORD0006163,PROD0164,2,1281.22,2562.44
ORD0006163,PROD0010,3,804.41,2413.23
ORD0006164,PROD0058,2,1340.56,2681.12
ORD0006164,PROD0133,2,2230.25,4460.5
ORD0006164,PROD0184,1,1361.36,1361.36
ORD0006165,PROD0119,1,913.45,913.45
ORD0006165,PROD0016,2,1340.31,2680.62
ORD0006165,PROD0192,2,2290.5,4581.0
ORD0006166,PROD0007,2,1643.05,3286.1
ORD0006166,PROD0127,3,2056.02,6168.06
ORD0006166,PROD0187,3,552.37,1657.11
ORD0006166,PROD0048,3,2061.02,6183.06
ORD0006167,PROD0191,1,1708.92,1708.92
ORD0006167,PROD0148,1,868.47,868.47
ORD0006167,PROD0158,3,1711.01,5133.03
ORD0006167,PROD0138,2,1449.76,2899.52
ORD0006168,PROD0047,3,1474.97,4424.91
ORD0006169,PROD0177,1,1170.1,1170.1
ORD0006169,PROD0122,1,1645.66,1645.66
ORD0006169,PROD0047,1,1474.97,1474.97
ORD0006169,PROD0128,3,641.69,1925.07
ORD0006170,PROD0025,3,2129.23,6387.69
ORD0006170,PROD0005,1,846.02,846.02
ORD0006171,PROD0023,1,1971.92,1971.92
ORD0006171,PROD0078,3,2374.02,7122.06
ORD0006171,PROD0182,1,556.15,556.15
ORD0006171,PROD0058,3,1340.56,4021.68
ORD0006171,PROD0164,2,1281.22,2562.44
ORD0006172,PROD0181,3,1961.81,5885.43
ORD0006173,PROD0059,3,2486.74,7460.22
ORD0006174,PROD0119,1,913.45,913.45
ORD0006174,PROD0019,2,251.23,502.46
ORD0006174,PROD0054,1,1820.1,1820.1
ORD0006174,PROD0192,1,2290.5,2290.5
ORD0006175,PROD0002,3,262.96,788.88
ORD0006175,PROD0004,2,1713.56,3427.12
ORD0006175,PROD0190,3,2262.01,6786.03
ORD0006175,PROD0124,2,858.66,1717.32
ORD0006175,PROD0173,2,2406.49,4812.98
ORD0006176,PROD0156,2,140.24,280.48
ORD0006177,PROD0159,2,162.59,325.18
ORD0006177,PROD0017,1,901.37,901.37
ORD0006177,PROD0049,1,1144.17,1144.17
ORD0006177,PROD0135,1,18.81,18.81
ORD0006177,PROD0083,3,732.09,2196.27
ORD0006178,PROD0179,2,134.73,269.46
ORD0006178,PROD0032,2,796.43,1592.86
ORD0006178,PROD0150,2,1359.89,2719.78
ORD0006179,PROD0045,2,1736.26,3472.52
ORD0006180,PROD0135,3,18.81,56.43
ORD0006181,PROD0171,1,1814.49,1814.49
ORD0006181,PROD0116,1,1035.55,1035.55
ORD0006181,PROD0071,2,663.38,1326.76
ORD0006181,PROD0138,3,1449.76,4349.28
ORD0006181,PROD0084,3,1848.44,5545.32
ORD0006182,PROD0144,3,1036.56,3109.68
ORD0006183,PROD0127,3,2056.02,6168.06
ORD0006183,PROD0128,3,641.69,1925.07
ORD0006183,PROD0085,1,1897.44,1897.44
ORD0006183,PROD0061,3,296.55,889.65
ORD0006184,PROD0034,2,2466.71,4933.42
ORD0006184,PROD0071,3,663.38,1990.14
ORD0006185,PROD0039,3,1539.28,4617.84
ORD0006185,PROD0030,2,2480.93,4961.86
ORD0006185,PROD0156,2,140.24,280.48
ORD0006185,PROD0134,2,1476.58,2953.16
ORD0006186,PROD0179,2,134.73,269.46
ORD0006187,PROD0183,3,177.9,533.7
ORD0006188,PROD0030,2,2480.93,4961.86
ORD0006188,PROD0154,2,1060.59,2121.18
ORD0006188,PROD0177,3,1170.1,3510.3
ORD0006189,PROD0017,2,901.37,1802.74
ORD0006189,PROD0158,3,1711.01,5133.03
ORD0006189,PROD0004,2,1713.56,3427.12
ORD0006189,PROD0030,3,2480.93,7442.79
ORD0006190,PROD0105,3,2098.87,6296.61
ORD0006190,PROD0119,1,913.45,913.45
ORD0006190,PROD0031,1,2468.08,2468.08
ORD0006191,PROD0007,1,1643.05,1643.05
ORD0006191,PROD0198,2,2429.3,4858.6
ORD0006191,PROD0136,3,2338.79,7016.37
ORD0006191,PROD0123,3,250.81,752.43
ORD0006191,PROD0091,3,2090.59,6271.77
ORD0006192,PROD0171,2,1814.49,3628.98
ORD0006192,PROD0155,1,273.32,273.32
ORD0006192,PROD0186,1,835.05,835.05
ORD0006193,PROD0096,1,1531.42,1531.42
ORD0006193,PROD0069,2,292.12,584.24
ORD0006193,PROD0051,2,2490.38,4980.76
ORD0006193,PROD0035,3,152.57,457.71
ORD0006193,PROD0063,1,1757.06,1757.06
ORD0006194,PROD0133,2,2230.25,4460.5
ORD0006194,PROD0050,1,2220.83,2220.83
ORD0006194,PROD0169,1,570.07,570.07
ORD0006194,PROD0128,2,641.69,1283.38
ORD0006194,PROD0122,1,1645.66,1645.66
ORD0006195,PROD0141,1,2290.45,2290.45
ORD0006195,PROD0174,3,109.26,327.78
ORD0006195,PROD0070,2,503.03,1006.06
ORD0006195,PROD0037,3,1913.09,5739.27
ORD0006195,PROD0120,3,563.51,1690.53
ORD0006196,PROD0154,3,1060.59,3181.77
ORD0006196,PROD0042,2,937.77,1875.54
ORD0006197,PROD0154,2,1060.59,2121.18
ORD0006197,PROD0103,3,1656.99,4970.97
ORD0006197,PROD0077,2,1438.79,2877.58
ORD0006197,PROD0190,2,2262.01,4524.02
ORD0006198,PROD0039,1,1539.28,1539.28
ORD0006198,PROD0088,3,676.63,2029.89
ORD0006198,PROD0056,1,921.55,921.55
ORD0006199,PROD0019,1,251.23,251.23
ORD0006200,PROD0146,3,1844.15,5532.45
ORD0006200,PROD0140,1,2204.43,2204.43
ORD0006201,PROD0110,2,1271.27,2542.54
ORD0006201,PROD0161,2,2036.55,4073.1
ORD0006201,PROD0166,1,1046.08,1046.08
ORD0006202,PROD0020,3,652.56,1957.68
ORD0006203,PROD0174,2,109.26,218.52
ORD0006203,PROD0070,3,503.03,1509.09
ORD0006203,PROD0016,2,1340.31,2680.62
ORD0006203,PROD0177,3,1170.1,3510.3
ORD0006204,PROD0012,2,654.49,1308.98
ORD0006204,PROD0076,2,229.8,459.6
ORD0006204,PROD0165,1,1663.92,1663.92
ORD0006205,PROD0078,2,2374.02,4748.04
ORD0006205,PROD0151,1,295.59,295.59
ORD0006205,PROD0118,1,1409.33,1409.33
ORD0006205,PROD0076,1,229.8,229.8
ORD0006205,PROD0017,3,901.37,2704.11
ORD0006206,PROD0105,1,2098.87,2098.87
ORD0006206,PROD0170,2,1474.26,2948.52
ORD0006206,PROD0002,1,262.96,262.96
ORD0006206,PROD0048,3,2061.02,6183.06
ORD0006207,PROD0028,3,1704.3,5112.9
ORD0006207,PROD0031,1,2468.08,2468.08
ORD0006208,PROD0019,2,251.23,502.46
ORD0006208,PROD0006,1,818.24,818.24
ORD0006208,PROD0040,3,1077.13,3231.39
ORD0006209,PROD0108,2,420.19,840.38
ORD0006209,PROD0171,1,1814.49,1814.49
ORD0006209,PROD0014,1,1772.51,1772.51
ORD0006209,PROD0182,1,556.15,556.15
ORD0006209,PROD0086,1,2131.18,2131.18
ORD0006210,PROD0104,3,869.61,2608.83
ORD0006210,PROD0132,2,2317.15,4634.3
ORD0006210,PROD0135,1,18.81,18.81
ORD0006210,PROD0087,2,898.96,1797.92
ORD0006211,PROD0040,1,1077.13,1077.13
ORD0006211,PROD0157,2,673.31,1346.62
ORD0006211,PROD0083,1,732.09,732.09
ORD0006211,PROD0067,1,2077.99,2077.99
ORD0006211,PROD0104,1,869.61,869.61
ORD0006212,PROD0117,3,234.51,703.53
ORD0006212,PROD0026,2,2167.05,4334.1
ORD0006212,PROD0098,1,2301.63,2301.63
ORD0006213,PROD0031,1,2468.08,2468.08
ORD0006214,PROD0028,1,1704.3,1704.3
ORD0006215,PROD0027,2,2224.45,4448.9
ORD0006215,PROD0138,1,1449.76,1449.76
ORD0006215,PROD0127,2,2056.02,4112.04
ORD0006215,PROD0188,2,2060.63,4121.26
ORD0006215,PROD0169,2,570.07,1140.14
ORD0006216,PROD0127,1,2056.02,2056.02
ORD0006217,PROD0196,3,117.28,351.84
ORD0006217,PROD0117,2,234.51,469.02
ORD0006218,PROD0190,3,2262.01,6786.03
ORD0006218,PROD0068,1,1799.17,1799.17
ORD0006218,PROD0110,1,1271.27,1271.27
ORD0006219,PROD0015,3,1818.56,5455.68
ORD0006220,PROD0098,3,2301.63,6904.89
ORD0006220,PROD0028,1,1704.3,1704.3
ORD0006221,PROD0140,2,2204.43,4408.86
ORD0006222,PROD0155,3,273.32,819.96
ORD0006222,PROD0103,2,1656.99,3313.98
ORD0006222,PROD0086,2,2131.18,4262.36
ORD0006222,PROD0112,3,1114.92,3344.76
ORD0006222,PROD0002,2,262.96,525.92
ORD0006223,PROD0120,1,563.51,563.51
ORD0006223,PROD0119,1,913.45,913.45
ORD0006223,PROD0093,1,338.22,338.22
ORD0006223,PROD0095,2,1210.83,2421.66
ORD0006223,PROD0110,1,1271.27,1271.27
ORD0006224,PROD0046,1,329.3,329.3
ORD0006224,PROD0157,2,673.31,1346.62
ORD0006225,PROD0043,1,1894.06,1894.06
ORD0006225,PROD0152,1,1205.08,1205.08
ORD0006225,PROD0184,1,1361.36,1361.36
ORD0006225,PROD0070,1,503.03,503.03
ORD0006226,PROD0077,1,1438.79,1438.79
ORD0006226,PROD0057,3,2192.35,6577.05
ORD0006226,PROD0066,1,1304.61,1304.61
ORD0006226,PROD0045,2,1736.26,3472.52
ORD0006226,PROD0048,1,2061.02,2061.02
ORD0006227,PROD0122,3,1645.66,4936.98
ORD0006227,PROD0055,1,1837.32,1837.32
ORD0006227,PROD0074,2,1723.0,3446.0
ORD0006227,PROD0029,1,142.72,142.72
ORD0006227,PROD0172,1,1126.45,1126.45
ORD0006228,PROD0164,1,1281.22,1281.22
ORD0006229,PROD0148,3,868.47,2605.41
ORD0006229,PROD0128,2,641.69,1283.38
ORD0006229,PROD0132,1,2317.15,2317.15
ORD0006230,PROD0082,3,443.36,1330.08
ORD0006230,PROD0064,3,1716.86,5150.58
ORD0006230,PROD0083,2,732.09,1464.18
ORD0006230,PROD0163,1,1620.62,1620.62
ORD0006230,PROD0189,2,1674.99,3349.98
ORD0006231,PROD0062,1,316.0,316.0
ORD0006231,PROD0141,2,2290.45,4580.9
ORD0006231,PROD0127,1,2056.02,2056.02
ORD0006232,PROD0110,2,1271.27,2542.54
ORD0006233,PROD0192,3,2290.5,6871.5
ORD0006233,PROD0177,3,1170.1,3510.3
ORD0006233,PROD0013,2,975.58,1951.16
ORD0006234,PROD0147,2,530.6,1061.2
ORD0006234,PROD0175,2,666.49,1332.98
ORD0006234,PROD0013,1,975.58,975.58
ORD0006234,PROD0026,3,2167.05,6501.15
ORD0006235,PROD0074,3,1723.0,5169.0
ORD0006235,PROD0086,2,2131.18,4262.36
ORD0006235,PROD0070,3,503.03,1509.09
ORD0006235,PROD0089,3,2038.89,6116.67
ORD0006235,PROD0002,3,262.96,788.88
ORD0006236,PROD0066,2,1304.61,2609.22
ORD0006237,PROD0141,2,2290.45,4580.9
ORD0006237,PROD0061,1,296.55,296.55
ORD0006237,PROD0081,3,1164.98,3494.94
ORD0006237,PROD0014,1,1772.51,1772.51
ORD0006238,PROD0068,3,1799.17,5397.51
ORD0006238,PROD0163,1,1620.62,1620.62
ORD0006238,PROD0126,1,2243.02,2243.02
ORD0006239,PROD0062,3,316.0,948.0
ORD0006240,PROD0010,1,804.41,804.41
ORD0006240,PROD0040,1,1077.13,1077.13
ORD0006240,PROD0027,2,2224.45,4448.9
ORD0006241,PROD0100,2,1640.19,3280.38
ORD0006241,PROD0007,1,1643.05,1643.05
ORD0006241,PROD0102,2,2183.87,4367.74
ORD0006242,PROD0112,1,1114.92,1114.92
ORD0006242,PROD0051,2,2490.38,4980.76
ORD0006242,PROD0080,2,584.05,1168.1
ORD0006242,PROD0155,1,273.32,273.32
ORD0006243,PROD0011,2,71.43,142.86
ORD0006243,PROD0067,1,2077.99,2077.99
ORD0006243,PROD0092,2,1058.98,2117.96
ORD0006243,PROD0087,1,898.96,898.96
ORD0006243,PROD0164,1,1281.22,1281.22
ORD0006244,PROD0184,1,1361.36,1361.36
ORD0006245,PROD0126,1,2243.02,2243.02
ORD0006245,PROD0121,1,1403.9,1403.9
ORD0006245,PROD0049,2,1144.17,2288.34
ORD0006245,PROD0187,3,552.37,1657.11
ORD0006245,PROD0141,2,2290.45,4580.9
ORD0006246,PROD0142,3,999.49,2998.47
ORD0006246,PROD0199,2,171.16,342.32
ORD0006246,PROD0116,2,1035.55,2071.1
ORD0006246,PROD0003,2,1621.18,3242.36
ORD0006247,PROD0111,2,2044.22,4088.44
ORD0006248,PROD0126,2,2243.02,4486.04
ORD0006248,PROD0036,3,529.78,1589.34
ORD0006249,PROD0079,1,1811.15,1811.15
ORD0006249,PROD0052,2,1877.29,3754.58
ORD0006249,PROD0153,2,1871.69,3743.38
ORD0006250,PROD0073,2,106.2,212.4
ORD0006250,PROD0064,1,1716.86,1716.86
ORD0006250,PROD0152,2,1205.08,2410.16
ORD0006250,PROD0082,3,443.36,1330.08
ORD0006250,PROD0055,3,1837.32,5511.96
ORD0006251,PROD0134,2,1476.58,2953.16
ORD0006251,PROD0073,1,106.2,106.2
ORD0006251,PROD0147,1,530.6,530.6
ORD0006252,PROD0003,3,1621.18,4863.54
ORD0006252,PROD0029,3,142.72,428.16
ORD0006253,PROD0130,2,1146.96,2293.92
ORD0006253,PROD0091,3,2090.59,6271.77
ORD0006254,PROD0024,1,657.31,657.31
ORD0006254,PROD0181,2,1961.81,3923.62
ORD0006254,PROD0120,1,563.51,563.51
ORD0006254,PROD0174,2,109.26,218.52
ORD0006254,PROD0097,2,79.81,159.62
ORD0006255,PROD0196,3,117.28,351.84
ORD0006255,PROD0181,3,1961.81,5885.43
ORD0006255,PROD0001,1,1305.43,1305.43
ORD0006255,PROD0066,1,1304.61,1304.61
ORD0006256,PROD0071,2,663.38,1326.76
ORD0006256,PROD0159,3,162.59,487.77
ORD0006256,PROD0027,3,2224.45,6673.35
ORD0006256,PROD0052,2,1877.29,3754.58
ORD0006257,PROD0096,2,1531.42,3062.84
ORD0006257,PROD0039,2,1539.28,3078.56
ORD0006258,PROD0002,2,262.96,525.92
ORD0006259,PROD0099,2,1106.19,2212.38
ORD0006259,PROD0058,1,1340.56,1340.56
ORD0006259,PROD0054,2,1820.1,3640.2
ORD0006260,PROD0159,1,162.59,162.59
ORD0006261,PROD0046,1,329.3,329.3
ORD0006261,PROD0006,2,818.24,1636.48
ORD0006261,PROD0019,2,251.23,502.46
ORD0006262,PROD0172,2,1126.45,2252.9
ORD0006262,PROD0150,3,1359.89,4079.67
ORD0006262,PROD0095,2,1210.83,2421.66
ORD0006263,PROD0080,2,584.05,1168.1
ORD0006263,PROD0129,3,308.9,926.7
ORD0006263,PROD0074,1,1723.0,1723.0
ORD0006263,PROD0045,2,1736.26,3472.52
ORD0006263,PROD0024,2,657.31,1314.62
ORD0006264,PROD0015,2,1818.56,3637.12
ORD0006264,PROD0169,2,570.07,1140.14
ORD0006264,PROD0190,3,2262.01,6786.03
ORD0006265,PROD0112,1,1114.92,1114.92
ORD0006266,PROD0161,1,2036.55,2036.55
ORD0006266,PROD0192,3,2290.5,6871.5
ORD0006266,PROD0146,1,1844.15,1844.15
ORD0006266,PROD0154,2,1060.59,2121.18
ORD0006266,PROD0165,1,1663.92,1663.92
ORD0006267,PROD0079,2,1811.15,3622.3
ORD0006268,PROD0196,1,117.28,117.28
ORD0006268,PROD0055,1,1837.32,1837.32
ORD0006269,PROD0181,1,1961.81,1961.81
ORD0006269,PROD0071,3,663.38,1990.14
ORD0006270,PROD0115,2,1636.21,3272.42
ORD0006270,PROD0161,2,2036.55,4073.1
ORD0006270,PROD0171,2,1814.49,3628.98
ORD0006270,PROD0060,1,2091.61,2091.61
ORD0006270,PROD0072,3,1760.96,5282.88
ORD0006271,PROD0087,1,898.96,898.96
ORD0006271,PROD0146,1,1844.15,1844.15
ORD0006271,PROD0032,1,796.43,796.43
ORD0006271,PROD0064,1,1716.86,1716.86
ORD0006272,PROD0161,3,2036.55,6109.65
ORD0006273,PROD0042,1,937.77,937.77
ORD0006274,PROD0045,1,1736.26,1736.26
ORD0006274,PROD0060,1,2091.61,2091.61
ORD0006274,PROD0038,1,1910.81,1910.81
ORD0006274,PROD0061,3,296.55,889.65
ORD0006274,PROD0096,3,1531.42,4594.26
ORD0006275,PROD0148,2,868.47,1736.94
ORD0006275,PROD0175,2,666.49,1332.98
ORD0006275,PROD0074,1,1723.0,1723.0
ORD0006276,PROD0015,1,1818.56,1818.56
ORD0006277,PROD0014,3,1772.51,5317.53
ORD0006277,PROD0124,1,858.66,858.66
ORD0006277,PROD0049,2,1144.17,2288.34
ORD0006277,PROD0015,1,1818.56,1818.56
ORD0006278,PROD0182,2,556.15,1112.3
ORD0006278,PROD0088,2,676.63,1353.26
ORD0006278,PROD0175,3,666.49,1999.47
ORD0006279,PROD0002,2,262.96,525.92
ORD0006279,PROD0018,2,431.61,863.22
ORD0006280,PROD0095,2,1210.83,2421.66
ORD0006280,PROD0115,3,1636.21,4908.63
ORD0006280,PROD0136,3,2338.79,7016.37
ORD0006280,PROD0024,1,657.31,657.31
ORD0006281,PROD0113,1,2142.62,2142.62
ORD0006282,PROD0112,1,1114.92,1114.92
ORD0006282,PROD0014,2,1772.51,3545.02
ORD0006283,PROD0173,3,2406.49,7219.47
ORD0006283,PROD0033,3,209.38,628.14
ORD0006284,PROD0181,2,1961.81,3923.62
ORD0006284,PROD0082,2,443.36,886.72
ORD0006284,PROD0021,1,2249.78,2249.78
ORD0006284,PROD0099,3,1106.19,3318.57
